case_id,width,height,blur,n_boxes,classes
110826728112025041032584507,1920,1535,163.83371401857224,0,[]
110826728112025041312785680,1920,1535,134.1089074156825,0,[]
110844130012026105208613277,1600,820,590.2750937301173,0,[]
110846005082025070746106397,1200,1600,285.69739316062396,0,[]
110846005082025074322640777,1600,1200,256.7684080805987,0,[]
110846005082025074323369087,1200,1600,349.9598070975163,0,[]
110846012082025033441235149,1600,1200,67.35904062195205,0,[]
110852302012026042404200400,902,1600,20.220970712986123,0,[]
110852302012026042404218246,899,1599,177.2437507825885,0,[]
110852304022026111108303265,1920,1080,154.28718901390258,0,[]
110852304022026111108589239,1920,1080,111.10218151697228,0,[]
110852304082025053333300262,1920,1080,408.0431077561023,0,[]
110852304112025051220367808,1599,899,216.51669496574908,0,[]
110852305082025050759674288,1920,1080,1329.869501521235,0,[]
110852305082025050921304058,1920,1080,326.424454571506,0,[]
110852305082025050947624720,1080,1920,2596.7124416174556,0,[]
110852306022026032127718100,1599,899,181.39044172458185,0,[]
110852306022026032127718995,1599,899,343.7970422194551,0,[]
110852306022026032330646341,1200,1600,410.03767946819636,0,[]
110852306042026045933395582,1080,1920,1729.97259445253,0,[]
110852306112025062626265517,1440,1920,149.9877266442087,0,[]
110852306112025062813042529,1440,1920,193.10042251951063,0,[]
110852307082025051927685404,1920,1080,123.95479575004956,0,[]
110852309082025041015904051,720,1280,289.5469990428395,0,[]
110852309082025041105175838,1920,1080,160.17233931535333,0,[]
110852310032026045203245963,1440,1920,749.8953474512172,0,[]
110852310032026045330521896,1440,1920,1320.2124251496737,0,[]
110852310032026045422512638,1440,1920,990.4228884111564,0,[]
110852310092025035038361054,1080,1920,346.4587236862285,0,[]
110852310092025035038510200,1080,1920,566.8410282325857,0,[]
110852312082025050546564101,1920,1440,56.329892207995236,0,[]
110852313022026015337935902,1200,1600,335.5565915332549,0,[]
110852314082025065414027292,1920,1080,696.2764737603379,0,[]
110852316022026034105553249,899,1599,571.1622359171738,0,[]
110852316032026061031396250,899,1599,370.7466210315652,0,[]
110852316072025060408673239,1280,960,80.47057168849241,0,[]
110852317072025070540598061,960,1280,39.35873237490588,0,[]
110852318112025115425499299,720,1600,967.9768204533895,0,[]
110852319122025034020668811,1440,1920,1175.370638711769,0,[]
110852319122025034033253323,1440,1920,1116.2506899810785,0,[]
110852321022026122315095448,1440,1920,81.65897641480161,0,[]
110852321022026122412892851,1440,1920,105.89045919628954,0,[]
110852324112025115920760921,1080,1920,286.8796158060003,0,[]
110852325092025111410499626,1280,720,1763.453234201548,0,[]
110852325092025111411098773,720,1280,891.2836516814762,0,[]
110852327012026054829331909,899,1599,221.5672356309811,0,[]
110852327032026122542003594,864,1920,310.2384017943812,0,[]
110852327032026122752787840,864,1920,226.71763594922888,0,[]
110852328112025100837770110,899,1599,227.87381990450132,0,[]
110852329012026051704803480,1440,1920,1.8590035442952757,0,[]
110852329122025040855109502,1599,899,511.6007969750048,0,[]
110852329122025040855605116,1599,899,122.39323589682348,0,[]
110853802122025035307701245,720,1280,138.13236869727123,0,[]
110853802122025035307998475,1280,720,3777.524080756857,0,[]
110853805122025023435180596,899,1599,7627.358640271271,0,[]
110853805122025023435186754,1599,899,7218.80637882758,0,[]
110853806012026020532149447,1200,1600,259.5945743962107,0,[]
110853806012026020547066699,1200,1600,458.60844587583307,0,[]
110853806012026020939345602,900,1600,97.24423539181664,0,[]
110853806012026020939348989,1600,900,74.40739149993055,0,[]
110853809092025034405918430,1280,720,51.12386583369573,0,[]
110853809092025034407613707,1280,720,215.86812097043168,0,[]
110853812122025030751351455,899,1599,303.36533398943766,0,[]
110853815012026125223820057,960,1280,762.9471772998571,0,[]
110853815012026125223828611,1600,1200,20.58578020700412,0,[]
110853819022026015303300440,1600,1200,940.1314655213964,0,[]
110853819022026015318272834,1600,1200,6.004734299946833,0,[]
110853819022026015442236414,1200,1600,16.981128156222873,0,[]
110853819022026015442287954,1200,1600,194.71778072298147,0,[]
110853819022026015619890464,1600,1200,13.004482786933321,0,[]
110853819022026015619903578,1200,1600,42.46854218081353,0,[]
110853820012026015039488073,1200,1600,125.45919097134738,0,[]
110853820012026015040557744,1200,1600,798.9306369483843,0,[]
110853827012026051946915352,1599,899,106.05418904324472,0,[]
110853827012026052013473951,899,1599,293.6561940109659,0,[]
110853827012026052123084175,1599,899,12.737902095263571,0,[]
110853827012026052151438554,1599,899,1454.1060863788375,0,[]
110853830032026022409728808,1600,900,214.62432210358025,0,[]
110853830032026022409776671,1600,900,2155.883405555278,0,[]
110853830032026022720949906,1600,900,174.62040312715277,0,[]
110853830032026022721036464,900,1600,1446.9598767004818,0,[]
110853831032026062507528439,1440,1920,424.9579128190573,0,[]
110856203102025122639223552,720,1280,271.4803138823285,0,[]
110856203102025122803882388,720,1280,148.30116751420763,0,[]
110856203102025122843455731,1280,720,44.426905264376416,0,[]
110856205042026080540680978,900,1600,165.19823841814042,0,[]
110856205042026080541303116,1600,900,446.8082709753684,0,[]
110856205042026080926109362,899,1599,91.65170996870832,0,[]
110856205042026080926449622,899,1599,36.50138485176961,0,[]
110856208032026084722346472,1600,1200,85.7634906241493,0,[]
110856208032026084722411002,1600,1200,892.706576565103,0,[]
110856209012026060326443827,900,1600,711.9610944134718,0,[]
110856209012026060326529117,1600,900,381.0693974975,0,[]
110856209012026060326592274,1600,900,835.5785085520814,0,[]
110856211032026101106726950,1200,1600,1437.5348166371257,0,[]
110856224012026063612922744,1280,960,223.36074462704593,0,[]
110856224012026063628315596,1280,960,122.7277563946936,0,[]
110856224012026063744405725,960,1280,146.53533313662214,0,[]
110856224012026063749654047,960,1280,43.86293366037409,0,[]
110856224012026063755475728,960,1280,61.98802326824863,0,[]
110856226122025042736913605,1600,1200,636.4495691075998,0,[]
110856226122025042736913631,1200,1600,1626.161656208316,0,[]
110856226122025042736913645,1200,1600,371.40344475124886,0,[]
110857607012026100512532062,720,1280,1029.16984124687,0,[]
110857621072025043645795226,899,1599,233.78317022461957,0,[]
110857630012026042122052003,720,1280,171.0743151556121,0,[]
110862014022026041659492736,1599,899,730.8985579006679,0,[]
110862014022026041710548239,1200,1600,138.26483489507135,0,[]
110862014022026041721930480,1599,899,609.3020553324012,0,[]
110862016012026025832747411,885,1920,451.74228517845637,0,[]
110862016012026025832781685,885,1920,520.1317502697126,0,[]
110862016012026025832811089,885,1920,2102.772843677101,0,[]
110862023022026075700494148,1920,885,263.8132831519886,0,[]
110862023022026080341133512,1440,1920,13.233343817052724,0,[]
110862023022026080358863674,1440,1920,137.67162505834958,0,[]
110862908102025023716459830,1280,720,4637.998274388291,0,[]
110862921012026125200957542,900,1600,800.0828304075443,0,[]
110871028012026062454916169,1280,576,662.6741070664959,0,[]
110890627122025031432900980,1599,1200,1184.7755591253463,0,[]
110890629012026042958481219,1200,1599,151.1203084487119,0,[]
110890629012026043110243918,1599,1200,73.58091773550201,0,[]
110898026092025052448493823,720,1280,17.812497775942013,0,[]
110898026092025052515453873,899,1599,301.39974874391856,0,[]
110905730112025090753294511,1152,864,3.3522135409843057,0,[]
110908516022026044901841679,1600,1200,331.53833835207894,0,[]
110908524122025013126037725,960,1280,978.0363067567023,0,[]
110908524122025013827426824,1280,963,2625.326015018695,0,[]
110908524122025014442688150,1280,963,436.7879095425234,0,[]
110908524122025014852642880,963,1280,1662.8988682493912,0,[]
110908902022026095744204545,900,1600,96.00290532595486,0,[]
110908902022026095744279500,900,1600,67.05011318163146,0,[]
110908915012026014718528877,1600,739,534.2784267811958,0,[]
110908915012026014718597968,1600,739,299.0254466407105,0,[]
110908915012026014718598103,1600,739,333.81765948887625,0,[]
110908915012026014815727234,739,1600,374.39842096448103,0,[]
110908915012026014815771589,1600,739,64.09050828802063,0,[]
110908915012026014815787246,1600,739,62.263245042192324,0,[]
110908915012026014926588530,739,1600,431.3502257227787,0,[]
110908915012026014926606034,1600,739,94.41232811964332,0,[]
110908915012026014926617572,1600,739,28.96790219611359,0,[]
110908918032026085259470689,720,1280,1544.7880850463443,0,[]
110909022012026125800793574,900,1600,542.9514011632639,0,[]
110914302072025040905722095,1599,899,292.0059126611503,0,[]
110914302072025041318076607,899,1599,435.41148621417483,0,[]
110914303092025105704196700,720,1280,107.0895374637133,0,[]
110914303092025105725857864,1280,720,2278.237752874756,0,[]
110914303092025105734879847,1280,720,2464.3413830986015,0,[]
110914303092025105750387572,720,1280,231.62943467499414,0,[]
110914303092025105809761345,1280,720,1753.1308415768835,0,[]
110914305112025052529358474,1280,720,159.8389886771308,0,[]
110914305112025052557772860,1280,720,130.0757332334118,0,[]
110914305112025052605356874,720,1280,472.58294813085365,0,[]
110914306112025050039354979,1600,738,261.91427074192546,0,[]
110914306112025050052786629,1600,738,174.92693089416835,0,[]
110914306112025050100160101,1600,738,223.72204163986518,0,[]
110914308072025010930110988,540,1200,1844.70666634064,0,[]
110914310112025013513528742,720,1280,2234.947398977322,0,[]
110915801042026122144250957,1200,1600,167.13779173818116,0,[]
110915801042026122144250961,1600,1200,67.39790364573541,0,[]
110915801042026122144283854,1200,1600,243.38784695087864,0,[]
110915815122025013753018786,899,1599,183.11896057735657,0,[]
110915815122025013839602759,899,1599,243.67755843553502,0,[]
110915815122025013941241328,899,1599,86.41210950343225,0,[]
110915815122025014038021823,899,1599,52.6890516650827,0,[]
110915815122025014149275122,899,1599,125.86234161326601,0,[]
110915815122025014922767121,899,1599,161.8065246553507,0,[]
110915815122025015006053161,899,1599,20.256251647197764,0,[]
110915815122025015055833138,899,1599,97.09746138869033,0,[]
110915817112025122809277012,1920,1440,213.21452112073808,0,[]
110915819112025111139890421,1280,720,70.00519097033843,0,[]
110915819112025111140136716,720,1280,424.8862173789648,0,[]
110918102022026112957405411,1440,1920,201.98462962283736,0,[]
110918113012026110908785107,1440,1920,1947.6000494224515,0,[]
110920707052025020532736553,515,267,455.01068250035274,0,[]
110920707052025021620036484,102,170,1007.9960882060268,0,[]
110920726022026121241075923,1600,720,106.19852872684882,0,[]
110920726022026121241076061,1600,720,396.306924415461,0,[]
110920726022026121319325076,1600,720,786.4021406110027,0,[]
110920726022026121407645455,720,1600,136.4971163315942,0,[]
110920726022026121407647077,720,1600,1028.6602514389347,0,[]
110920726022026121407717360,1600,720,2434.512071097541,0,[]
110920726022026121447889817,1600,720,52.15682897254096,0,[]
110920726022026121447903670,1600,720,181.23589058087083,0,[]
110920726022026121447989290,720,1600,624.5260559624197,0,[]
110920726022026121447996742,1600,720,713.0933570152384,0,[]
110920726022026121448141350,1600,720,49.965562496717666,0,[]
110921302012026014641873522,1566,917,483.2267243626108,0,[]
110921305032026044238849045,1600,1022,141.6658238808256,0,[]
110921321012026033901125724,1920,1152,126.17457998357436,0,[]
110921321012026042036566523,1920,1371,278.61756534420084,0,[]
110921324022026054150258922,1600,1026,171.18389262842058,0,[]
110921326022026013831428571,1600,1025,101.91357862485091,0,[]
110921326022026014602968976,1600,1200,211.25504261914034,0,[]
110921326022026014829807155,1600,1200,337.9093356764429,0,[]
110921326032026013002684856,900,1600,1075.4479011795136,0,[]
110921326032026033016275318,899,1599,382.7747628835763,0,[]
110921326112025033659981299,1249,720,267.4816542616599,0,[]
110921327022026051653024917,540,1200,1748.838787037037,0,[]
110921327032026083014827628,900,1600,949.9615905667008,0,[]
110921328082025035840896799,576,1280,2218.1978257054734,0,[]
110921330032026030455436147,720,1600,1738.6070919645063,0,[]
110921331032026101323573103,720,1600,20545.292922419198,0,[]
110921331032026101631449548,720,1600,6332.370537589507,0,[]
110921331032026101854054026,720,1600,9402.490706350682,0,[]
110921331032026102100409457,1600,720,1357.981726871141,0,[]
110921331032026102819472859,1600,720,12479.923024207128,0,[]
110923010112025032248730213,1600,1200,344.8997868176551,0,[]
110923010112025032248856347,935,1280,6699.858640289706,0,[]
110923010112025032248928775,1200,1600,803.8043101396416,0,[]
110923010112025032248939968,1600,1200,1275.4391704942698,0,[]
110923010112025041716585446,1600,1200,123.37887864117812,0,[]
110923010112025041732647784,1600,1200,67.44124331109374,0,[]
110923010112025041745754101,1200,1600,173.51603951878232,0,[]
110923010112025041814217872,1600,1200,81.47245208314996,0,[]
110923010112025041828395256,1200,1600,93.44501354093316,0,[]
110923014072025103809202719,720,1280,115.7006489896374,0,[]
110923014072025103809258103,811,1280,1049.8771219246041,0,[]
110923014072025103809313400,720,1280,816.5614379911528,0,[]
110923014072025110923368306,720,1280,274.8565369890943,0,[]
110923014072025110923368314,810,1280,986.1465738494684,0,[]
110923014072025111233454990,720,1280,415.63941642860016,0,[]
110923018082025070455259345,720,1280,261.16950942653614,0,[]
110923018082025070455260618,720,1280,103.59181913553756,0,[]
110923018082025070455365766_page01,1240,1755,4799.41954866668,0,[]
110923018082025072150029238,1280,960,326.2532535324494,0,[]
110923018082025072150029890,1280,960,120.07674612882336,0,[]
110923018082025072341571851,720,1280,362.8373621365759,0,[]
110923018082025072341573077,720,1280,353.6505760045357,0,[]
110923018082025072341575679,720,1280,269.5775796037733,0,[]
110923018082025072341705944_page01,1240,1755,4574.408302454807,0,[]
110923414082025080232571680,960,1280,3433.7307699906664,0,[]
110923418032026112744271920,1599,722,1074.1540530458392,0,[]
110923420012026034548904585,1080,1465,198.9042149996159,0,[]
110923421032026074751066604,722,1599,126.45163005941664,0,[]
110923430122025032702807895,960,1280,18.608995631723932,0,[]
110923430122025033704418493,960,1280,39.83251461867226,0,[]
110923430122025034013518929,1280,960,380.45326309365635,0,[]
110923431122025110143387600,960,1280,933.5710206553612,0,[]
110928107022026040747802964,520,1156,105.63906985142906,0,[]
110928107022026040747994924,520,1156,2810.2417117983327,0,[]
110928107102025041648307939,1280,963,57.44930715861849,0,[]
110928107102025041648356327,1280,963,207.1656322944195,0,[]
110928107102025041648502530,963,1280,1046.9663672722222,0,[]
